origin_id;origin_hospital;origin_bairro;destination_id;destination_hospital;destination_bairro;distance_meters;distance_km;duration_seconds;duration_minutes;status;error_message
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;18040;18.04;2012;33.54;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;13;CAISM PHILIPPE PINEL SAO PAULO;PIRITUBA;20840;20.84;1845;30.76;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;14;HOSPITAL GERAL HENRIQUE ALTIMEYER DE VILA ALPINA;VILA ALPINA;6690;6.69;720;12.01;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;16;HOSPITAL GERAL DE SAO MATEUS SAO PAULO;SAO MATEUS;15880;15.88;1641;27.36;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;0;0.0;0;0.0;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;13440;13.44;1463;24.38;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;36920;36.92;2538;42.3;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;20;HOSP MUN PROF DR WALDOMIRO DE PAULA;ITAQUERA;22640;22.64;2238;37.31;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;21;HOSPITAL GERAL DO GRAJAU PROF LIBER JOHN ALPHONSE DI DIO SP;PARQUE DAS NACOES;16030;16.03;1250;20.85;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;22;HOSPITAL E MATERNIDADE LEONOR MENDES DE BARROS SAO PAULO;BELENZINHO;8890;8.89;1012;16.87;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;23;CENTRO DE REFERENCIA E TREINAMENTO DST AIDS SAO PAULO;VILA MARIANA;4550;4.55;553;9.22;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;24;HOSPITAL MILITAR DE AREA DE SAO PAULO;CAMBUCI;2360;2.36;280;4.67;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;25;CENTRO DE REFERENCIA DA SAUDE DA MULHER;CAMPOS ELISEOS;8250;8.25;871;14.53;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;26;HOSP MUN INFANTIL MENINO JESUS;BELA VISTA;5810;5.81;710;11.84;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;28;HOSP MUN MAT ESC DR MARIO DE MORAES A SILVA;VILA NOVA CACHOEIRIN;16910;16.91;1717;28.63;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;29;HOSPITAL GERAL JESUS TEIXEIRA DA COSTA GUAIANASES SAO PAULO;JARDIM SAO PAULO;28090;28.09;2677;44.62;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;30;HOSP MUN DR CARMINO CARICCHIO;TATUAPE;10840;10.84;1183;19.73;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;31;HOSP MUN TIDE SETUBAL;SAO MIGUEL PAULISTA;30330;30.33;2224;37.07;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;32;HOSP MUN V NHOCUNE ALEXANDRE ZAIO;VILA NHOCUNE;16460;16.46;1697;28.29;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;33;HOSP MUN JABAQUARA ARTUR RIBEIRO DE SABOYA;JABAQUARA;10080;10.08;1072;17.88;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;34;HOSPITAL KATIA DE SOUZA RODRIGUES TAIPASSP SAO PAULO;PARADA DE TAIPAS;25110;25.11;2111;35.2;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;35;HOSP MUN PROFESSOR DOUTOR ALIPIO CORREA NETTO;VILA PARANAGUA;22870;22.87;2271;37.86;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;12450;12.45;1265;21.09;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;4900;4.9;502;8.38;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;8029;8.03;825;13.76;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;40;HOSPITAL REGIONAL SUL SAO PAULO;SANTO AMARO;15400;15.4;1684;28.08;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;42;HOSPITAL ESTADUAL DE SAPOPEMBA SAO PAULO;JARDIM SAPOPEMBA;15660;15.66;1553;25.9;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;43;HOSPITAL GERAL DE VILA PENTEADO DR JOSE PANGELLA SAO PAULO;JARDIM IRACEMA;18450;18.45;1574;26.24;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;46;HOSP DO SERV PUB MUNICIPAL HSPM;LIBERDADE;3930;3.93;553;9.22;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;47;HOSP MUN FERNANDO MAURO PIRES DA ROCHA;CAMPO LIMPO;19650;19.65;1892;31.54;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;48;CENTRO HOSPITALAR DO SISTEMA PENITENCIARIO SAO PAULO;CARANDIRU;10500;10.5;1147;19.13;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;49;HOSP MUN VER JOSE STOROPOLLI;PARQUE NOVO MUNDO;14590;14.59;1480;24.68;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;50;CENTRO MEDICO PMESP;TREMEMBE;15360;15.36;1732;28.87;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;27050;27.05;2559;42.65;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;17470;17.47;1757;29.29;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;9210;9.21;1057;17.63;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;56;HOSP MUN SOROCABANA;VILA ROMANA;14620;14.62;1555;25.93;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;10990;10.99;1201;20.03;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;22940;22.94;2499;41.66;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;59;HOSP MUN JOSANIAS CASTANHA BRAGA;JARDIM ROSCHEL;36000;36.0;3369;56.15;ok;
17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;233;HOSP MUN SOROCABANA;ALTO DE PINHEIROS;15590;15.59;1732;28.88;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;1;HOSPITAL MUNICIPAL SANTA DULCE DOS POBRES;CONSOLACAO;10480;10.48;1294;21.57;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;2;HOSPITAL MUNICIPAL BRASILANDIA;JARDIM MARISTELA;9620;9.62;1154;19.24;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;41250;41.25;2754;45.9;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;11300;11.3;1193;19.88;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;14250;14.25;1543;25.72;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;42540;42.54;2889;48.16;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;7;HOSPITAL GERAL DE PEDREIRA;VILA CAMPO GRANDE;25990;25.99;2720;45.33;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;8;HOSPITAL HELIOPOLIS UNIDADE DE GESTAO ASSISTENCIAL I;V HELIOPOLIS;16450;16.45;1744;29.08;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;28220;28.22;1977;32.96;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;24540;24.54;1890;31.51;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;22610;22.61;1790;29.84;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;13;CAISM PHILIPPE PINEL SAO PAULO;PIRITUBA;14130;14.13;1445;24.09;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;14;HOSPITAL GERAL HENRIQUE ALTIMEYER DE VILA ALPINA;VILA ALPINA;18950;18.95;1724;28.75;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;16;HOSPITAL GERAL DE SAO MATEUS SAO PAULO;SAO MATEUS;25340;25.34;2159;35.98;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;13210;13.21;1471;24.53;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;0;0.0;0;0.0;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;37970;37.97;2441;40.7;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;20;HOSP MUN PROF DR WALDOMIRO DE PAULA;ITAQUERA;35200;35.2;2384;39.74;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;21;HOSPITAL GERAL DO GRAJAU PROF LIBER JOHN ALPHONSE DI DIO SP;PARQUE DAS NACOES;28460;28.46;2546;42.45;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;22;HOSPITAL E MATERNIDADE LEONOR MENDES DE BARROS SAO PAULO;BELENZINHO;11980;11.98;1129;18.83;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;23;CENTRO DE REFERENCIA E TREINAMENTO DST AIDS SAO PAULO;VILA MARIANA;13880;13.88;1622;27.04;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;24;HOSPITAL MILITAR DE AREA DE SAO PAULO;CAMBUCI;11810;11.81;1343;22.39;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;25;CENTRO DE REFERENCIA DA SAUDE DA MULHER;CAMPOS ELISEOS;8300;8.3;915;15.26;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;26;HOSP MUN INFANTIL MENINO JESUS;BELA VISTA;10370;10.37;1295;21.58;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;28;HOSP MUN MAT ESC DR MARIO DE MORAES A SILVA;VILA NOVA CACHOEIRIN;6370;6.37;658;10.98;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;29;HOSPITAL GERAL JESUS TEIXEIRA DA COSTA GUAIANASES SAO PAULO;JARDIM SAO PAULO;43150;43.15;2962;49.38;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;30;HOSP MUN DR CARMINO CARICCHIO;TATUAPE;13160;13.16;1321;22.03;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;31;HOSP MUN TIDE SETUBAL;SAO MIGUEL PAULISTA;31370;31.37;2127;35.47;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;32;HOSP MUN V NHOCUNE ALEXANDRE ZAIO;VILA NHOCUNE;22360;22.36;1968;32.81;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;33;HOSP MUN JABAQUARA ARTUR RIBEIRO DE SABOYA;JABAQUARA;21420;21.42;2308;38.47;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;34;HOSPITAL KATIA DE SOUZA RODRIGUES TAIPASSP SAO PAULO;PARADA DE TAIPAS;13630;13.63;1374;22.9;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;35;HOSP MUN PROFESSOR DOUTOR ALIPIO CORREA NETTO;VILA PARANAGUA;23910;23.91;2175;36.25;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;21550;21.55;2073;34.56;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;13000;13.0;1512;25.21;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;11670;11.67;1345;22.42;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;40;HOSPITAL REGIONAL SUL SAO PAULO;SANTO AMARO;37120;37.12;2435;40.59;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;42;HOSPITAL ESTADUAL DE SAPOPEMBA SAO PAULO;JARDIM SAPOPEMBA;27480;27.48;2416;40.28;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;43;HOSPITAL GERAL DE VILA PENTEADO DR JOSE PANGELLA SAO PAULO;JARDIM IRACEMA;9830;9.83;1040;17.34;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;46;HOSP DO SERV PUB MUNICIPAL HSPM;LIBERDADE;10930;10.93;1326;22.11;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;47;HOSP MUN FERNANDO MAURO PIRES DA ROCHA;CAMPO LIMPO;36230;36.23;2299;38.32;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;48;CENTRO HOSPITALAR DO SISTEMA PENITENCIARIO SAO PAULO;CARANDIRU;4800;4.8;569;9.5;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;49;HOSP MUN VER JOSE STOROPOLLI;PARQUE NOVO MUNDO;15640;15.64;1384;23.07;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;50;CENTRO MEDICO PMESP;TREMEMBE;3800;3.8;455;7.6;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;34360;34.36;3017;50.3;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;34050;34.05;2164;36.07;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;11600;11.6;1277;21.29;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;56;HOSP MUN SOROCABANA;VILA ROMANA;12190;12.19;1202;20.04;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;21270;21.27;2220;37.01;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;45990;45.99;3308;55.14;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;59;HOSP MUN JOSANIAS CASTANHA BRAGA;JARDIM ROSCHEL;59060;59.06;4177;69.63;ok;
18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;233;HOSP MUN SOROCABANA;ALTO DE PINHEIROS;14830;14.83;1558;25.97;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;1;HOSPITAL MUNICIPAL SANTA DULCE DOS POBRES;CONSOLACAO;38630;38.63;2578;42.97;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;2;HOSPITAL MUNICIPAL BRASILANDIA;JARDIM MARISTELA;44290;44.29;2543;42.39;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;70310;70.31;3868;64.48;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;40680;40.68;2463;41.05;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;42400;42.4;2827;47.13;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;71610;71.61;4004;66.73;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;7;HOSPITAL GERAL DE PEDREIRA;VILA CAMPO GRANDE;70600;70.6;3964;66.07;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;8;HOSPITAL HELIOPOLIS UNIDADE DE GESTAO ASSISTENCIAL I;V HELIOPOLIS;39130;39.13;2774;46.25;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;57290;57.29;3092;51.54;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;53610;53.61;3005;50.08;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;51680;51.68;2905;48.42;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;13;CAISM PHILIPPE PINEL SAO PAULO;PIRITUBA;44480;44.48;2569;42.83;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;14;HOSPITAL GERAL HENRIQUE ALTIMEYER DE VILA ALPINA;VILA ALPINA;35890;35.89;2362;39.38;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;16;HOSPITAL GERAL DE SAO MATEUS SAO PAULO;SAO MATEUS;19510;19.51;1887;31.46;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;37160;37.16;2590;43.18;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;36170;36.17;2302;38.38;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;0;0.0;0;0.0;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;20;HOSP MUN PROF DR WALDOMIRO DE PAULA;ITAQUERA;9770;9.77;838;13.98;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;21;HOSPITAL GERAL DO GRAJAU PROF LIBER JOHN ALPHONSE DI DIO SP;PARQUE DAS NACOES;59780;59.78;3308;55.14;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;22;HOSPITAL E MATERNIDADE LEONOR MENDES DE BARROS SAO PAULO;BELENZINHO;28920;28.92;1767;29.46;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;23;CENTRO DE REFERENCIA E TREINAMENTO DST AIDS SAO PAULO;VILA MARIANA;42030;42.03;2906;48.45;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;24;HOSPITAL MILITAR DE AREA DE SAO PAULO;CAMBUCI;39030;39.03;2537;42.28;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;25;CENTRO DE REFERENCIA DA SAUDE DA MULHER;CAMPOS ELISEOS;37610;37.61;2238;37.31;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;26;HOSP MUN INFANTIL MENINO JESUS;BELA VISTA;38520;38.52;2579;42.99;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;28;HOSP MUN MAT ESC DR MARIO DE MORAES A SILVA;VILA NOVA CACHOEIRIN;42390;42.39;2447;40.79;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;29;HOSPITAL GERAL JESUS TEIXEIRA DA COSTA GUAIANASES SAO PAULO;JARDIM SAO PAULO;10000;10.0;935;15.6;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;30;HOSP MUN DR CARMINO CARICCHIO;TATUAPE;27020;27.02;1688;28.14;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;31;HOSP MUN TIDE SETUBAL;SAO MIGUEL PAULISTA;6020;6.02;621;10.36;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;32;HOSP MUN V NHOCUNE ALEXANDRE ZAIO;VILA NHOCUNE;16450;16.45;1642;27.37;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;33;HOSP MUN JABAQUARA ARTUR RIBEIRO DE SABOYA;JABAQUARA;69430;69.43;3563;59.4;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;34;HOSPITAL KATIA DE SOUZA RODRIGUES TAIPASSP SAO PAULO;PARADA DE TAIPAS;48750;48.75;2836;47.27;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;35;HOSP MUN PROFESSOR DOUTOR ALIPIO CORREA NETTO;VILA PARANAGUA;9840;9.84;1058;17.65;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;21310;21.31;2076;34.61;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;34100;34.1;2235;37.26;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;31600;31.6;1999;33.33;ok;
19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;40;HOSPITAL REGIONAL SUL SAO PAULO;SANTO AMARO;66180;66.18;3549;59.16;ok;
